,param,seed,alpha,df,asymmetry,straightness,gaussianity,efficiency,mod_int
7528,0.731578947368421,5657,0.69,2.95,0.0512,0.0053,38.5655,0.0,0
7529,0.731578947368421,5859,0.8,3.06,0.0029,0.0025,32.2148,0.0,0
7530,0.731578947368421,6061,0.51,3.17,0.0231,0.0055,28.7386,0.0,0
7531,0.731578947368421,6263,0.61,2.85,0.02,0.0027,42.7058,0.0,0
7532,0.731578947368421,6465,0.76,3.16,0.0043,0.0033,32.0893,0.0,0
7533,0.731578947368421,6667,0.71,3.07,0.0472,0.0036,37.6129,0.0,0
7534,0.731578947368421,6869,0.63,3.0,0.036000000000000004,0.0092,31.1535,0.0001,0
7535,0.731578947368421,7071,0.66,3.16,0.0692,0.0061,40.0398,0.0,0
7536,0.731578947368421,7273,0.64,2.83,0.1269,0.0001,27.8898,0.0,0
7537,0.731578947368421,7475,0.64,2.81,0.0161,0.0086,28.0067,0.0001,0
7538,0.731578947368421,7677,0.63,2.9,0.05,0.0005,37.9724,0.0,0
7539,0.731578947368421,7879,0.91,3.16,0.0097,0.0057,43.3798,0.0,0
7540,0.731578947368421,8081,0.73,3.02,0.1035,0.0049,30.4481,0.0,0
7541,0.731578947368421,8283,0.66,3.03,0.0052,0.0007,33.2315,0.0,0
7542,0.731578947368421,8485,0.77,2.79,0.0249,0.0045,32.3199,0.0,0
7543,0.731578947368421,8687,0.78,3.03,0.0662,0.0039,36.0457,0.0,0
7544,0.731578947368421,8889,0.79,3.01,0.0214,0.0017,32.75,0.0,0
7545,0.731578947368421,9091,0.74,3.07,0.0306,0.0017,37.5094,0.0,0
7546,0.731578947368421,9293,0.66,2.86,0.0374,0.0013,31.0694,0.0,0
7547,0.731578947368421,9495,0.59,3.0,0.0352,0.0051,25.5172,0.0,0
7548,0.731578947368421,9697,0.72,3.14,0.0414,0.0051,31.7989,0.0,0
7549,0.731578947368421,9899,0.84,3.11,0.0273,0.0016,29.9736,0.0,0
7550,0.731578947368421,100101,0.79,3.0,0.0251,0.0019,34.6691,0.0,0
7551,0.731578947368421,102103,0.97,2.74,0.0425,0.005,32.2119,0.0,0
7552,0.731578947368421,104105,0.67,2.8,0.0401,0.0027,43.0982,0.0,0
7553,0.731578947368421,106107,0.78,2.96,0.0697,0.0018,31.403000000000002,0.0,0
7554,0.731578947368421,108109,0.73,2.94,0.057,0.0034,35.8424,0.0,0
7555,0.731578947368421,110111,0.79,2.97,0.0291,0.0017,38.0772,0.0,0
7556,0.731578947368421,112113,0.83,2.97,0.0422,0.0053,34.8278,0.0,0
7557,0.731578947368421,114115,0.79,3.04,0.0728,0.0037,31.4213,0.0,0
7558,0.731578947368421,116117,0.73,2.95,0.055,0.0046,35.8822,0.0,0
7559,0.731578947368421,118119,0.74,3.17,0.0164,0.0033,37.2658,0.0,0
7560,0.731578947368421,120121,0.64,2.97,0.0379,0.0001,32.8083,0.0,0
7561,0.731578947368421,122123,0.69,2.91,0.033,0.0036,31.1216,0.0,0
7562,0.731578947368421,124125,0.76,3.06,0.0385,0.0025,35.0785,0.0,0
7563,0.731578947368421,126127,0.79,3.0,0.0492,0.001,27.3894,0.0,0
7564,0.731578947368421,128129,0.75,2.84,0.0111,0.003,27.7832,0.0,0
7565,0.731578947368421,130131,0.77,2.91,0.0459,0.0035,36.3124,0.0,0
7566,0.731578947368421,132133,0.65,3.01,0.0149,0.0025,31.7663,0.0,0
7567,0.731578947368421,134135,0.71,2.87,0.0408,0.0035,34.7957,0.0,0
7568,0.731578947368421,136137,0.63,2.97,0.0192,0.0038,33.1589,0.0,0
7569,0.731578947368421,138139,0.7,2.98,0.0011,0.0026,34.9745,0.0,0
7570,0.731578947368421,140141,0.69,3.33,0.0135,0.0051,31.9715,0.0,0
7571,0.731578947368421,142143,0.75,2.98,0.0332,0.0049,33.2496,0.0,0
7572,0.731578947368421,144145,0.7,3.2,0.0299,0.0051,28.5732,0.0,0
7573,0.731578947368421,146147,0.87,3.04,0.0015,0.0083,34.8318,0.0,0
7574,0.731578947368421,148149,0.76,3.12,0.0109,0.0004,43.5705,0.0,0
7575,0.731578947368421,150151,0.71,3.09,0.0016,0.0055,31.4859,0.0,0
7576,0.731578947368421,152153,0.74,3.02,0.0447,0.0039,36.0977,0.0,0
7577,0.731578947368421,154155,0.67,3.08,0.0074,0.0038,28.2761,0.0,0
7578,0.731578947368421,156157,0.73,3.03,0.0049,0.0039,34.0125,0.0,0
7579,0.731578947368421,158159,0.86,3.17,0.0459,0.006999999999999999,32.4441,0.0,0
7580,0.731578947368421,160161,0.7,3.09,0.0377,0.0047,35.9859,0.0,0
7581,0.731578947368421,162163,0.76,3.1,0.0959,0.0037,30.2692,0.0,0
7582,0.731578947368421,164165,0.87,3.19,0.0114,0.0019,36.4716,0.0,0
7583,0.731578947368421,166167,0.8,3.03,0.0558,0.0075,33.6568,0.0,0
7584,0.731578947368421,168169,0.77,2.9,0.0163,0.0045,41.8269,0.0,0
7585,0.731578947368421,170171,0.8,3.15,0.0327,0.0063,34.5452,0.0,0
7586,0.731578947368421,172173,0.67,2.94,0.0248,0.0013,28.9034,0.0,0
7587,0.731578947368421,174175,0.79,2.91,0.0289,0.0052,44.6802,0.0,0
7588,0.731578947368421,176177,0.62,2.91,0.0359,0.0011,35.7341,0.0,0
7589,0.731578947368421,178179,0.68,3.19,0.0449,0.003,33.9179,0.0,0
7590,0.731578947368421,180181,0.79,3.19,0.047,0.0013,27.7927,0.0,0
7591,0.731578947368421,182183,0.65,3.07,0.0093,0.0054,26.454,0.0,0
7592,0.731578947368421,184185,0.75,3.12,0.0739,0.0029,37.2601,0.0,0
7593,0.731578947368421,186187,0.72,2.89,0.0094,0.0019,32.0821,0.0,0
7594,0.731578947368421,188189,0.76,3.15,0.0038,0.0022,30.7887,0.0,0
7595,0.731578947368421,190191,0.71,3.24,0.0121,0.0014,27.8588,0.0,0
7596,0.731578947368421,192193,0.68,3.09,0.0085,0.0035,28.1111,0.0,0
7597,0.731578947368421,194195,0.7,2.98,0.0127,0.0018,30.9301,0.0,0
7598,0.731578947368421,196197,0.65,3.07,0.0068,0.0026,29.6762,0.0,0
7599,0.731578947368421,198199,0.77,3.2,0.0222,0.0034,33.8227,0.0,0
7600,0.731578947368421,200201,0.67,3.04,0.0228,0.0022,41.9154,0.0,0
7601,0.731578947368421,202203,0.52,3.17,0.0074,0.0011,32.4637,0.0,0
7602,0.731578947368421,204205,0.74,2.84,0.0418,0.0063,32.1332,0.0,0
7603,0.731578947368421,206207,0.79,2.96,0.0053,0.0029,37.1489,0.0,0
7604,0.731578947368421,208209,0.78,2.98,0.0879,0.004,33.8846,0.0,0
7605,0.731578947368421,210211,0.82,3.17,0.0222,0.0023,37.3493,0.0,0
7606,0.731578947368421,212213,0.61,2.85,0.0232,0.0032,38.4674,0.0,0
7607,0.731578947368421,214215,0.9,3.01,0.0316,0.0021,39.0078,0.0,0
7608,0.731578947368421,216217,0.88,2.91,0.0964,0.0054,27.936,0.0,0
7609,0.731578947368421,218219,0.78,2.98,0.0117,0.0015,29.7655,0.0,0
7610,0.731578947368421,220221,0.67,3.05,0.0466,0.0014,32.4821,0.0,0
7611,0.731578947368421,222223,0.67,2.87,0.0049,0.003,40.2012,0.0,0
7612,0.731578947368421,224225,0.76,2.74,0.0043,0.0026,33.8392,0.0,0
7613,0.731578947368421,226227,0.72,3.11,0.0715,0.001,24.55,0.0,0
7614,0.731578947368421,228229,0.68,3.05,0.0146,0.006,33.3384,0.0,0
7615,0.731578947368421,230231,0.85,3.1,0.0271,0.0034,36.8448,0.0,0
7616,0.731578947368421,232233,0.68,3.12,0.0578,0.0011,37.8326,0.0,0
7617,0.731578947368421,234235,0.66,3.13,0.0373,0.0038,26.4284,0.0,0
7618,0.731578947368421,236237,0.74,3.23,0.0098,0.0057,29.6544,0.0,0
7619,0.731578947368421,238239,0.69,3.14,0.0384,0.0027,32.7426,0.0,0
7620,0.731578947368421,240241,0.61,3.07,0.0386,0.0056,32.8088,0.0,0
7621,0.731578947368421,242243,0.67,3.02,0.0337,0.0083,38.5199,0.0,0
7622,0.731578947368421,244245,0.9,3.04,0.0029,0.0033,30.8556,0.0,0
7623,0.731578947368421,246247,0.79,3.2,0.0263,0.0047,34.1163,0.0,0
7624,0.731578947368421,248249,0.65,3.05,0.0143,0.0064,32.8477,0.0,0
7625,0.731578947368421,250251,0.82,2.89,0.0147,0.0049,46.9964,0.0,0
7626,0.731578947368421,252253,0.68,3.0,0.0163,0.0057,33.5214,0.0,0
7627,0.731578947368421,254255,0.8,3.27,0.0216,0.0017,30.6878,0.0,0
7628,0.731578947368421,256257,0.72,2.83,0.0192,0.0085,30.2024,0.0001,0
7629,0.731578947368421,258259,0.54,3.31,0.0079,0.0016,32.3804,0.0,0
7630,0.731578947368421,260261,0.65,2.95,0.0151,0.0034,35.4544,0.0,0
7631,0.731578947368421,262263,0.65,3.19,0.0725,0.0045,34.2625,0.0,0
7632,0.731578947368421,264265,0.75,2.86,0.0084,0.0047,29.8981,0.0,0
7633,0.731578947368421,266267,0.76,3.18,0.0427,0.0004,33.7642,0.0,0
7634,0.731578947368421,268269,0.71,3.03,0.0267,0.0046,33.6683,0.0,0
7635,0.731578947368421,270271,0.63,2.92,0.0382,0.0025,26.6446,0.0,0
7636,0.731578947368421,272273,0.59,2.98,0.0101,0.004,35.3304,0.0,0
7637,0.731578947368421,274275,0.81,3.02,0.0091,0.0088,38.6108,0.0001,0
7638,0.731578947368421,276277,0.75,3.04,0.0283,0.0023,38.3343,0.0,0
7639,0.731578947368421,278279,0.74,3.01,0.0077,0.0057,36.5106,0.0,0
7640,0.731578947368421,280281,0.62,3.12,0.0555,0.0025,29.5296,0.0,0
7641,0.731578947368421,282283,0.7,2.83,0.0426,0.0018,30.3962,0.0,0
7642,0.731578947368421,284285,0.69,3.16,0.0205,0.0033,29.8802,0.0,0
7643,0.731578947368421,286287,0.78,2.9,0.0371,0.004,39.4345,0.0,0
7644,0.731578947368421,288289,0.83,2.9,0.0366,0.0068,31.0132,0.0,0
7645,0.731578947368421,290291,0.81,2.92,0.075,0.0016,35.5378,0.0,0
7646,0.731578947368421,292293,0.75,2.96,0.0265,0.0016,29.469,0.0,0
7647,0.731578947368421,294295,0.75,3.11,0.0207,0.0054,31.4808,0.0,0
7648,0.731578947368421,296297,0.79,2.99,0.0216,0.0048,28.6451,0.0,0
7649,0.731578947368421,298299,0.79,3.09,0.0625,0.0034,30.8985,0.0,0
7650,0.731578947368421,300301,0.85,3.0,0.0519,0.0047,34.0418,0.0,0
7651,0.731578947368421,302303,0.78,3.04,0.0197,0.0035,31.8871,0.0,0
7652,0.731578947368421,304305,0.73,3.11,0.031,0.0019,25.1342,0.0,0
7653,0.731578947368421,306307,0.8,2.94,0.0056,0.0087,31.0607,0.0001,0
7654,0.731578947368421,308309,0.67,3.03,0.0025,0.0045,29.4931,0.0,0
7655,0.731578947368421,310311,0.69,2.94,0.0072,0.0037,35.0441,0.0,0
7656,0.731578947368421,312313,0.7,2.9,0.0354,0.0042,29.1974,0.0,0
7657,0.731578947368421,314315,0.8,3.06,0.003,0.0021,37.2085,0.0,0
7658,0.731578947368421,316317,0.63,3.04,0.0563,0.0087,38.8923,0.0001,0
7659,0.731578947368421,318319,0.65,2.99,0.0137,0.0082,30.1238,0.0001,0
7660,0.731578947368421,320321,0.61,2.91,0.0711,0.0029,32.5232,0.0,0
7661,0.731578947368421,322323,0.76,2.96,0.0415,0.0048,28.4751,0.0,0
7662,0.731578947368421,324325,0.69,3.12,0.0043,0.0043,37.7147,0.0,0
7663,0.731578947368421,326327,0.69,3.09,0.0533,0.0039,33.2224,0.0,0
7664,0.731578947368421,328329,0.69,2.96,0.0169,0.0088,36.3988,0.0001,0
7665,0.731578947368421,330331,0.71,3.0,0.027999999999999997,0.0044,27.5588,0.0,0
7666,0.731578947368421,332333,0.65,2.97,0.0228,0.0044,33.8708,0.0,0
7667,0.731578947368421,334335,0.7,3.03,0.027000000000000003,0.0062,36.5722,0.0,0
7668,0.731578947368421,336337,0.72,3.22,0.0177,0.0052,26.085,0.0,0
7669,0.731578947368421,338339,0.66,2.97,0.0117,0.0073,31.1535,0.0,0
7670,0.731578947368421,340341,0.53,2.95,0.0592,0.0043,35.0141,0.0,0
7671,0.731578947368421,342343,0.75,3.03,0.0876,0.0044,29.2647,0.0,0
7672,0.731578947368421,344345,0.88,2.9,0.0198,0.0069,29.5321,0.0,0
7673,0.731578947368421,346347,0.63,3.08,0.0483,0.0072,30.0792,0.0,0
7674,0.731578947368421,348349,0.65,3.18,0.0035,0.0052,28.9691,0.0,0
7675,0.731578947368421,350351,0.56,3.09,0.0204,0.0058,29.4409,0.0,0
7676,0.731578947368421,352353,0.63,3.13,0.0026,0.0075,33.4001,0.0,0
7677,0.731578947368421,354355,0.62,3.09,0.022000000000000002,0.0017,32.5958,0.0,0
7678,0.731578947368421,356357,0.75,3.13,0.0053,0.0026,28.1173,0.0,0
7679,0.731578947368421,358359,0.71,3.04,0.0344,0.0049,32.4112,0.0,0
7680,0.731578947368421,360361,0.77,3.05,0.004,0.0032,36.0145,0.0,0
7681,0.731578947368421,362363,0.69,2.82,0.0034,0.0045,36.2909,0.0,0
7682,0.731578947368421,364365,0.59,3.06,0.0174,0.0036,28.735,0.0,0
7683,0.731578947368421,366367,0.76,2.97,0.0121,0.0051,35.9587,0.0,0
7684,0.731578947368421,368369,0.67,2.69,0.0005,0.0071,30.3008,0.0,0
7685,0.731578947368421,370371,0.97,3.0,0.0288,0.0052,35.859,0.0,0
7686,0.731578947368421,372373,0.68,3.07,0.0133,0.0024,32.5503,0.0,0
7687,0.731578947368421,374375,0.67,2.99,0.0394,0.0036,37.8959,0.0,0
7688,0.731578947368421,376377,0.63,3.24,0.0159,0.0015,33.2794,0.0,0
7689,0.731578947368421,378379,0.87,2.85,0.078,0.0048,44.7656,0.0,0
7690,0.731578947368421,380381,0.83,2.95,0.0177,0.0052,37.3362,0.0,0
7691,0.731578947368421,382383,0.74,3.17,0.0353,0.0048,35.8769,0.0,0
7692,0.731578947368421,384385,0.69,2.96,0.0047,0.0014,29.953000000000003,0.0,0
7693,0.731578947368421,386387,0.75,2.88,0.0235,0.0022,23.5293,0.0,0
7694,0.731578947368421,388389,0.7,3.08,0.0023,0.0033,35.4742,0.0,0
7695,0.731578947368421,390391,0.77,3.0,0.0033,0.0038,33.75,0.0,0
7696,0.731578947368421,392393,0.6,2.86,0.0503,0.0039,28.7668,0.0,0
7697,0.731578947368421,394395,0.82,3.07,0.0306,0.0039,32.8133,0.0,0
7698,0.731578947368421,396397,0.7,2.79,0.0803,0.0029,33.0176,0.0,0
7699,0.731578947368421,398399,0.76,3.03,0.0728,0.0022,34.1274,0.0,0
7700,0.731578947368421,400401,0.62,3.09,0.0824,0.0063,28.6463,0.0,0
7701,0.731578947368421,402403,0.87,3.03,0.0285,0.0075,32.7849,0.0,0
7702,0.731578947368421,404405,0.76,3.19,0.038,0.003,35.4317,0.0,0
7703,0.731578947368421,406407,0.69,2.89,0.0067,0.0042,41.2462,0.0,0
7704,0.731578947368421,408409,0.7,3.15,0.0043,0.0027,37.764,0.0,0
7705,0.731578947368421,410411,0.69,3.1,0.0214,0.0057,35.5852,0.0,0
7706,0.731578947368421,412413,0.62,3.07,0.0171,0.0036,26.5523,0.0,0
7707,0.731578947368421,414415,0.64,3.03,0.0062,0.003,37.7821,0.0,0
7708,0.731578947368421,416417,0.84,2.9,0.0029,0.0019,39.0683,0.0,0
7709,0.731578947368421,418419,0.84,3.03,0.0105,0.0033,37.3283,0.0,0
7710,0.731578947368421,420421,0.65,3.08,0.0193,0.005,34.4239,0.0,0
7711,0.731578947368421,422423,0.71,2.94,0.0374,0.003,32.2413,0.0,0
7712,0.731578947368421,424425,0.66,2.96,0.0417,0.0053,30.9029,0.0,0
7713,0.731578947368421,426427,0.74,3.02,0.0307,0.0053,31.8824,0.0,0
7714,0.731578947368421,428429,0.67,3.08,0.0179,0.0023,30.0899,0.0,0
7715,0.731578947368421,430431,0.74,3.06,0.0133,0.0044,37.6076,0.0,0
7716,0.731578947368421,432433,0.83,2.72,0.015,0.0043,37.4977,0.0,0
7717,0.731578947368421,434435,0.77,3.01,0.0241,0.004,38.2251,0.0,0
7718,0.731578947368421,436437,0.66,2.95,0.0511,0.0055,26.1039,0.0,0
7719,0.731578947368421,438439,0.81,2.96,0.0021,0.0027,37.9222,0.0,0
7720,0.731578947368421,440441,0.77,3.18,0.0514,0.005,34.9039,0.0,0
7721,0.731578947368421,442443,0.73,3.13,0.0398,0.0023,31.3427,0.0,0
7722,0.731578947368421,444445,0.79,2.81,0.0077,0.0008,28.7415,0.0,0
7723,0.731578947368421,446447,0.75,3.07,0.0085,0.0023,28.1904,0.0,0
7724,0.731578947368421,448449,0.87,3.1,0.015,0.0023,35.1668,0.0,0
7725,0.731578947368421,450451,0.65,3.0,0.0222,0.0051,26.6732,0.0,0
7726,0.731578947368421,452453,0.73,3.09,0.0222,0.0015,36.3228,0.0,0
7727,0.731578947368421,454455,0.74,2.77,0.045,0.0077,34.2843,0.0,0
7728,0.731578947368421,456457,0.78,2.91,0.0379,0.0046,35.5318,0.0,0
7729,0.731578947368421,458459,0.74,2.95,0.0146,0.0035,38.9045,0.0,0
7730,0.731578947368421,460461,0.75,2.87,0.05,0.0023,37.5141,0.0,0
7731,0.731578947368421,462463,0.72,3.13,0.0378,0.0072,30.5431,0.0,0
7732,0.731578947368421,464465,0.83,3.07,0.0107,0.0045,28.9936,0.0,0
7733,0.731578947368421,466467,0.8,3.0,0.0056,0.0003,31.6787,0.0,0
7734,0.731578947368421,468469,0.67,2.83,0.0241,0.0016,31.5129,0.0,0
7735,0.731578947368421,470471,0.83,2.75,0.0022,0.0031,29.141,0.0,0
7736,0.731578947368421,472473,0.72,3.17,0.004,0.0053,28.592,0.0,0
7737,0.731578947368421,474475,0.78,3.15,0.0484,0.0055,33.9532,0.0,0
7738,0.731578947368421,476477,0.76,2.9,0.0483,0.0011,31.2277,0.0,0
7739,0.731578947368421,478479,0.68,2.92,0.071,0.0031,30.906,0.0,0
7740,0.731578947368421,480481,0.83,2.89,0.0764,0.0037,36.7228,0.0,0
7741,0.731578947368421,482483,0.65,2.89,0.0245,0.0049,37.866,0.0,0
7742,0.731578947368421,484485,0.6,3.05,0.0293,0.0031,31.0557,0.0,0
7743,0.731578947368421,486487,0.79,3.05,0.0185,0.0011,37.9532,0.0,0
7744,0.731578947368421,488489,0.65,2.99,0.0252,0.0054,35.4331,0.0,0
7745,0.731578947368421,490491,0.67,3.12,0.0435,0.0023,29.971,0.0,0
7746,0.731578947368421,492493,0.58,3.07,0.0017,0.0032,31.8009,0.0,0
7747,0.731578947368421,494495,0.9,3.01,0.0155,0.0039,34.4562,0.0,0
7748,0.731578947368421,496497,0.8,3.04,0.0091,0.0051,40.2736,0.0,0
7749,0.731578947368421,498499,0.72,3.12,0.0482,0.0047,40.9718,0.0,0
7750,0.731578947368421,500501,0.66,2.98,0.0034,0.0027,35.3683,0.0,0
7751,0.731578947368421,502503,0.64,2.91,0.0315,0.0029,42.6723,0.0,0
7752,0.731578947368421,504505,0.98,3.0,0.052000000000000005,0.0062,35.3123,0.0,0
7753,0.731578947368421,506507,0.73,2.85,0.0499,0.002,32.8364,0.0,0
7754,0.731578947368421,508509,0.66,3.26,0.0244,0.0052,32.5916,0.0,0
7755,0.731578947368421,510511,0.59,3.19,0.0121,0.0015,29.2078,0.0,0
7756,0.731578947368421,512513,0.78,3.04,0.0034,0.0079,37.6291,0.0,0
7757,0.731578947368421,514515,0.77,2.98,0.0244,0.0046,25.9835,0.0,0
7758,0.731578947368421,516517,0.74,3.18,0.0233,0.0016,25.2187,0.0,0
7759,0.731578947368421,518519,0.65,2.98,0.0365,0.0054,25.1672,0.0,0
7760,0.731578947368421,520521,0.62,2.64,0.0342,0.0035,30.185,0.0,0
7761,0.731578947368421,522523,0.72,3.2,0.0281,0.0033,32.1192,0.0,0
7762,0.731578947368421,524525,0.74,3.07,0.0448,0.0014,32.4285,0.0,0
7763,0.731578947368421,526527,0.78,2.96,0.0091,0.0048,43.4842,0.0,0
7764,0.731578947368421,528529,0.83,2.92,0.0096,0.0067,38.9448,0.0,0
7765,0.731578947368421,530531,0.76,3.04,0.0104,0.0039,29.5141,0.0,0
7766,0.731578947368421,532533,0.72,3.09,0.0609,0.0062,29.1621,0.0,0
7767,0.731578947368421,534535,0.73,2.98,0.0142,0.0042,36.5424,0.0,0
7768,0.731578947368421,536537,0.67,3.09,0.0382,0.0051,27.5744,0.0,0
7769,0.731578947368421,538539,0.81,3.02,0.0056,0.0043,38.4478,0.0,0
7770,0.731578947368421,540541,0.9,3.01,0.0413,0.0042,32.7552,0.0,0
7771,0.731578947368421,542543,0.72,2.83,0.0717,0.0051,30.7529,0.0,0
7772,0.731578947368421,544545,0.65,3.06,0.0042,0.0044,29.9449,0.0,0
7773,0.731578947368421,546547,0.84,2.98,0.0257,0.0035,42.1692,0.0,0
7774,0.731578947368421,548549,0.71,3.14,0.0542,0.0015,30.214000000000002,0.0,0
7775,0.731578947368421,550551,0.84,2.93,0.0163,0.0046,41.437,0.0,0
7776,0.731578947368421,552553,0.84,3.12,0.0047,0.0077,34.2631,0.0,0
7777,0.731578947368421,554555,0.81,2.99,0.0468,0.0017,30.7426,0.0,0
7778,0.731578947368421,556557,0.74,2.97,0.0328,0.0021,33.9139,0.0,0
7779,0.731578947368421,558559,0.81,3.18,0.0055,0.0044,32.0461,0.0,0
7780,0.731578947368421,560561,0.66,2.72,0.0082,0.0041,25.7697,0.0,0
7781,0.731578947368421,562563,0.55,2.95,0.0025,0.0025,40.8527,0.0,0
7782,0.731578947368421,564565,0.7,3.02,0.0157,0.0021,28.0027,0.0,0
7783,0.731578947368421,566567,0.68,3.06,0.0966,0.0037,30.4571,0.0,0
7784,0.731578947368421,568569,0.79,3.03,0.0177,0.0035,29.2924,0.0,0
7785,0.731578947368421,570571,0.73,2.96,0.0525,0.0098,33.7953,0.0001,0
7786,0.731578947368421,572573,0.79,3.04,0.0351,0.0016,32.7861,0.0,0
7787,0.731578947368421,574575,0.6,3.14,0.0123,0.0023,27.7903,0.0,0
7788,0.731578947368421,576577,0.77,3.21,0.0587,0.0039,28.3919,0.0,0
7789,0.731578947368421,578579,0.79,3.07,0.0305,0.0023,31.5441,0.0,0
7790,0.731578947368421,580581,0.85,3.08,0.0143,0.0019,31.5598,0.0,0
7791,0.731578947368421,582583,0.72,3.01,0.0233,0.0054,34.9846,0.0,0
7792,0.731578947368421,584585,0.73,3.03,0.0456,0.0042,39.6338,0.0,0
7793,0.731578947368421,586587,0.69,2.79,0.0355,0.0013,29.8746,0.0,0
7794,0.731578947368421,588589,0.86,2.94,0.0042,0.0067,29.848000000000003,0.0,0
7795,0.731578947368421,590591,0.48,3.0,0.0085,0.0037,34.0275,0.0,0
7796,0.731578947368421,592593,0.87,2.83,0.0093,0.0048,34.1971,0.0,0
7797,0.731578947368421,594595,0.79,3.0,0.0235,0.003,32.8323,0.0,0
7798,0.731578947368421,596597,0.81,2.94,0.045,0.0054,36.5307,0.0,0
7799,0.731578947368421,598599,0.74,2.98,0.0049,0.0023,36.2953,0.0,0
7800,0.731578947368421,600601,0.74,2.99,0.0514,0.0008,27.3594,0.0,0
7801,0.731578947368421,602603,0.74,3.05,0.0179,0.0022,33.9647,0.0,0
7802,0.731578947368421,604605,0.75,2.87,0.055999999999999994,0.0015,34.6564,0.0,0
7803,0.731578947368421,606607,0.85,3.04,0.0391,0.0039,31.2852,0.0,0
7804,0.731578947368421,608609,0.71,2.96,0.1121,0.0063,33.8991,0.0,0
7805,0.731578947368421,610611,0.59,2.9,0.0157,0.0018,26.4264,0.0,0
7806,0.731578947368421,612613,0.81,2.95,0.0227,0.006999999999999999,32.4394,0.0,0
7807,0.731578947368421,614615,0.66,2.89,0.0192,0.0045,38.7686,0.0,0
7808,0.731578947368421,616617,0.75,3.19,0.0009,0.0032,38.2288,0.0,0
7809,0.731578947368421,618619,0.75,3.08,0.046,0.0029,33.2015,0.0,0
7810,0.731578947368421,620621,0.65,3.19,0.0468,0.0044,30.316999999999997,0.0,0
7811,0.731578947368421,622623,0.83,2.94,0.0068,0.0021,33.6134,0.0,0
7812,0.731578947368421,624625,0.65,2.98,0.062,0.0045,29.9821,0.0,0
7813,0.731578947368421,626627,0.72,2.96,0.0088,0.0033,36.915,0.0,0
7814,0.731578947368421,628629,0.7,2.98,0.0327,0.0043,30.4543,0.0,0
7815,0.731578947368421,630631,0.79,3.05,0.0118,0.0045,26.3307,0.0,0
7816,0.731578947368421,632633,0.79,3.02,0.0167,0.0061,35.9371,0.0,0
7817,0.731578947368421,634635,0.61,3.19,0.0539,0.0028,36.1744,0.0,0
7818,0.731578947368421,636637,0.73,3.14,0.0303,0.0054,31.2097,0.0,0
7819,0.731578947368421,638639,0.71,2.89,0.0078,0.0045,33.1666,0.0,0
7820,0.731578947368421,640641,0.79,2.9,0.0404,0.0011,38.1639,0.0,0
7821,0.731578947368421,642643,0.73,3.22,0.016,0.0019,32.3331,0.0,0
7822,0.731578947368421,644645,0.81,3.19,0.0094,0.0049,41.1658,0.0,0
7823,0.731578947368421,646647,0.87,3.01,0.0017,0.0057,32.3435,0.0,0
7824,0.731578947368421,648649,0.73,2.9,0.0381,0.0056,28.5647,0.0,0
7825,0.731578947368421,650651,0.76,3.13,0.0169,0.0044,31.8943,0.0,0
7826,0.731578947368421,652653,0.6,2.97,0.0455,0.0013,27.3786,0.0,0
7827,0.731578947368421,654655,0.8,2.97,0.0013,0.0035,34.8265,0.0,0
7828,0.731578947368421,656657,0.72,3.08,0.045,0.0031,35.099000000000004,0.0,0
7829,0.731578947368421,658659,0.67,3.22,0.0214,0.0052,31.7657,0.0,0
7830,0.731578947368421,660661,0.75,2.98,0.0275,0.0046,35.5071,0.0,0
7831,0.731578947368421,662663,0.74,2.84,0.0656,0.0028,36.7959,0.0,0
7832,0.731578947368421,664665,0.75,3.09,0.0255,0.0031,30.8019,0.0,0
7833,0.731578947368421,666667,0.69,2.98,0.0296,0.0037,32.5483,0.0,0
7834,0.731578947368421,668669,0.71,3.11,0.0236,0.0031,36.5156,0.0,0
7835,0.731578947368421,670671,0.7,3.04,0.0523,0.0016,29.5388,0.0,0
7836,0.731578947368421,672673,0.72,2.94,0.0162,0.003,32.5358,0.0,0
7837,0.731578947368421,674675,0.82,3.02,0.0088,0.0059,24.3656,0.0,0
7838,0.731578947368421,676677,0.62,2.75,0.0041,0.0,35.6925,0.0,0
7839,0.731578947368421,678679,0.78,3.03,0.0457,0.0024,33.1121,0.0,0
7840,0.731578947368421,680681,0.73,3.0,0.0184,0.0044,35.8409,0.0,0
7841,0.731578947368421,682683,0.79,3.01,0.0048,0.0034,38.2568,0.0,0
7842,0.731578947368421,684685,0.7,2.97,0.03,0.0057,36.9104,0.0,0
7843,0.731578947368421,686687,0.64,3.0,0.006,0.0031,28.1789,0.0,0
7844,0.731578947368421,688689,0.65,2.88,0.0082,0.002,32.2182,0.0,0
7845,0.731578947368421,690691,0.8,3.1,0.0077,0.0004,29.9055,0.0,0
7846,0.731578947368421,692693,0.77,2.82,0.0161,0.0025,31.1835,0.0,0
7847,0.731578947368421,694695,0.76,2.98,0.0303,0.0005,35.9087,0.0,0
7848,0.731578947368421,696697,0.61,3.17,0.0298,0.0042,32.0183,0.0,0
7849,0.731578947368421,698699,0.76,3.05,0.0437,0.0086,26.3424,0.0001,0
7850,0.731578947368421,700701,0.75,2.97,0.0216,0.0015,38.8507,0.0,0
7851,0.731578947368421,702703,0.75,3.08,0.0261,0.0019,41.0908,0.0,0
